"","Player","doubles","triples","home_runs","singles"
"93","Cool Papa Bell",0.0484736355226642,0.0133209990749306,0.0105457909343201,0.213691026827012
"94","Robert Hudspeth",0.049013367281986,0.0120942075111394,0.0222788033099936,0.196053469127944
"95","Irvin Brooks",0.0349040139616056,0.0087260034904014,0.0279232111692845,0.204188481675393
"96","Silvio García",0.0430327868852459,0.0122950819672131,0.0184426229508197,0.219262295081967
"97","James Bray",0.0315315315315315,0.018018018018018,0.00900900900900901,0.198198198198198
"98","Clint Thomas",0.0479310344827586,0.0213793103448276,0.0193103448275862,0.182068965517241
"99","Charlie Mason",0.0348837209302326,0.0123546511627907,0.0276162790697674,0.197674418604651
"100","Homer Curry",0.0368126747437092,0.0144454799627213,0.0111835973904939,0.185927306616962
"101","Lennie Pearson",0.046281851274051,0.0119604784191368,0.0275611024440978,0.183047321892876
"102","Sam Hairston",0.0482456140350877,0.0087719298245614,0.0109649122807018,0.210526315789474
